0100-01-  WEST EIFEL VOLC FIELD         Germany              50.17  N   6.85  E   600 Maars               Radiocarbon             D7
1403-01=  VERDE, LAGUNA                 El Salvador          13.891 N  89.786 W  1829 Stratovolcanoes     Holocene                U
1403-011  SINGUIL, CERRO                El Salvador          14.05  N  89.63  W   958 Cinder cone         Holocene                U
1403-012  SAN DIEGO                     El Salvador          14.27  N  89.47  W   860 Volcanic field      Holocene                U
1403-02=  SANTA ANA                     El Salvador          13.853 N  89.63  W  2365 Stratovolcano       Historical              D2
1403-03=  IZALCO                        El Salvador          13.813 N  89.633 W  1950 Stratovolcano       Historical              D1
1403-041  COATEPEQUE CALDERA            El Salvador          13.87  N  89.55  W   746 Caldera             Holocene                U
1403-05=  SAN SALVADOR                  El Salvador          13.736 N  89.286 W  1893 Stratovolcano       Historical              D2
1403-051  GUAZAPA                       El Salvador          13.90  N  89.12  W  1438 Stratovolcano       Holocene                U
1403-06=  ILOPANGO                      El Salvador          13.672 N  89.053 W   450 Caldera             Historical              D3
1403-07=  SAN VICENTE                   El Salvador          13.623 N  88.852 W  2000 Stratovolcano       Fumarolic               U
1403-071  APASTEPEQUE FIELD             El Salvador          13.72  N  88.77  W   700 Volcanic field      Holocene                U
1403-072  TABURETE                      El Salvador          13.45  N  88.53  W  1172 Stratovolcano       Holocene                U
1403-08=  TECAPA                        El Salvador          13.497 N  88.503 W  1592 Stratovolcano       Fumarolic               U
1403-081  USULUTAN                      El Salvador          13.42  N  88.47  W  1450 Stratovolcano       Holocene                U
1403-09=  CHINAMECA                     El Salvador          13.48  N  88.32  W  1228 Stratovolcano       Fumarolic               ?
1403-10=  SAN MIGUEL                    El Salvador          13.431 N  88.272 W  2130 Stratovolcano       Historical              D1
1403-11=  CONCHAGUA                     El Salvador          13.277 N  87.853 W  1250 Stratovolcano       Uncertain               ?
1403-12=  CONCHAGUITA                   El Salvador          13.22  N  87.765 W   550 Stratovolcano       Historical              D3
1403-13-  TIGRE, ISLA EL                Honduras             13.27  N  87.63  W   760 Stratovolcano       Holocene                U
1403-14-  ZACATE GRANDE, ISLA           Honduras             13.33  N  87.63  W   600 Stratovolcano       Holocene                U
1403-15-  YOJOA, LAKE                   Honduras             14.98  N  87.98  W  1090 Volcanic field      Holocene                U
1403-16-  UTILA ISLAND                  Honduras             16.10  N  86.90  W    90 Pyroclastic cones   Holocene                U
1404-01=  COSIGUINA                     Nicaragua            12.98  N  87.57  W   859 Stratovolcano       Historical              D3
1404-02=  SAN CRISTOBAL                 Nicaragua            12.702 N  87.004 W  1745 Stratovolcano       Historical              D1
1404-04=  TELICA                        Nicaragua            12.603 N  86.845 W  1010 Stratovolcanoes     Historical              D1
1404-06-  ROTA                          Nicaragua            12.55  N  86.75  W   836 Shield volcano      Holocene                U
1404-07=  NEGRO, CERRO                  Nicaragua            12.506 N  86.702 W   675 Cinder cones        Historical              D1
1404-08=  PILAS, LAS                    Nicaragua            12.495 N  86.688 W  1050 Complex volcano     Historical              D2
1404-09=  MOMOTOMBO                     Nicaragua            12.423 N  86.54  W  1258 Stratovolcano       Historical              D2
1404-091  APOYEQUE                      Nicaragua            12.242 N  86.342 W   420 Stratovolcano       Anthropology            U
1404-092  NEJAPA-TICOMO                 Nicaragua            12.12  N  86.32  W   220 Fissure vent        Holocene                U
1404-10=  MASAYA                        Nicaragua            11.984 N  86.161 W   635 Caldera             Historical              D1
1404-101  APOYO                         Nicaragua            11.92  N  86.03  W   468 Caldera             Uncertain               ?
1404-11=  MOMBACHO                      Nicaragua            11.826 N  85.968 W  1345 Stratovolcano       Fumarolic               U
1404-111  ZAPATERA ISLAND               Nicaragua            11.73  N  85.82  W   625 Stratovolcano       Holocene                U
1404-12=  CONCEPCION                    Nicaragua            11.538 N  85.623 W  1610 Stratovolcano       Historical              D1
1404-13-  MADERA, LA                    Nicaragua            11.446 N  85.515 W  1394 Stratovolcano       Holocene?               ?
1404-14-  BLUE, VOLCAN                  Nicaragua            12.68  N  83.92  W   150 Cinder cones        Holocene                U
1405-01=  OROSI                         Costa Rica           10.98  N  85.473 W  1659 Stratovolcanoes     Uncertain               ?
1405-02=  RINCON DE LA VIEJA            Costa Rica           10.83  N  85.324 W  1916 Complex volcano     Historical              D1
1405-03=  MIRAVALLES                    Costa Rica           10.748 N  85.153 W  2028 Stratovolcano       Historical              D2
1405-031  TENORIO GROUP                 Costa Rica           10.673 N  85.015 W  1916 Stratovolcanoes     Holocene                U
1405-032  ANUNCIACION, CERRO            Costa Rica           10.472 N  85.07  W   402 Pyroclastic cone    Holocene?               ?
1405-033  ARENAL                        Costa Rica           10.463 N  84.703 W  1657 Stratovolcano       Historical              D1
1405-034  POCO SOL, LAGUNA              Costa Rica           10.32  N  84.66  W   789 Explosion crater ?  Uncertain               ?
1405-035  AGUAS ZARCAS GROUP            Costa Rica           10.42  N  84.31  W   621 Pyroclastic cones   Holocene                U
1405-036  PLATANAR, CERRO               Costa Rica           10.30  N  84.366 W  2183 Stratovolcanoes     Holocene                U
1405-04=  POAS                          Costa Rica           10.20  N  84.233 W  2708 Stratovolcano       Historical              D1
1405-05=  BARVA                         Costa Rica           10.135 N  84.10  W  2906 Complex volcano     Tephrochronology        D7
1405-06=  IRAZU                         Costa Rica            9.979 N  83.853 W  3432 Stratovolcano       Historical              D1
1405-07=  TURRIALBA                     Costa Rica           10.03  N  83.77  W  3340 Stratovolcano       Historical              D3
1406-01-  BARU                          Panama                8.80  N  82.558 W  3477 Complex volcano     Historical              D5
1406-02-  YEGUADA, LA                   Panama                8.523 N  80.91  W  1297 Stratovolcano       Radiocarbon             D5
1501-011  BRAVO, CERRO                  Colombia              5.092 N  75.30  W  4000 Stratovolcano       Radiocarbon             D4
1501-02=  RUIZ                          Colombia              4.895 N  75.323 W  5321 Stratovolcano       Historical              D1
1501-021  SANTA ISABEL                  Colombia              4.82  N  75.37  W  4950 Shield volcano      Radiocarbon             D7
1501-03=  TOLIMA                        Colombia              4.67  N  75.33  W  5200 Stratovolcano       Historical              D2
1501-04=  MACHIN, CERRO                 Colombia              4.48  N  75.40  W  2650 Stratovolcano       Tephrochronology        D7
1501-05=  HUILA                         Colombia              2.92  N  76.05  W  5365 Stratovolcano       Historical              D5
1501-06=  PURACE                        Colombia              2.32  N  76.40  W  4650 Stratovolcanoes     Historical              D1
1501-061  SOTARA                        Colombia              2.12  N  76.58  W  4400 Stratovolcano ?     Holocene                U
1501-062  PETACAS                       Colombia              1.57  N  76.78  W  4054 Lava dome           Holocene?               ?
1501-07=  DONA JUANA                    Colombia              1.47  N  76.92  W  4150 Stratovolcano       Historical              D2
1501-08=  GALERAS                       Colombia              1.22  N  77.37  W  4276 Complex volcano     Historical              D1
1501-09=  AZUFRAL, VOLCAN               Colombia              1.08  N  77.68  W  4070 Stratovolcano       Radiocarbon             D7
1501-10=  CUMBAL                        Colombia              0.98  N  77.88  W  4764 Stratovolcano       Historical              D2
1501-11=  NEGRO DE MAYASQUER, CERRO     Colombia              0.828 N  77.964 W  4445 Stratovolcano       Holocene?               D2
1502-001  SOCHE                         Ecuador               0.552 N  77.58  W  3955 Stratovolcano       Radiocarbon             D7
1502-002  CUICOCHA                      Ecuador               0.308 N  78.364 W  3246 Caldera             Radiocarbon             D7
1502-003  MOJANDA                       Ecuador               0.13  N  78.27  W  4294 Stratovolcano       Radiocarbon             D7
1502-004  CAYAMBE                       Ecuador               0.029 N  77.986 W  5790 Compound volcano    Holocene                U
1502-01=  REVENTADOR                    Ecuador               0.078 S  77.656 W  3562 Stratovolcano       Historical              D1
1502-011  PULULAGUA                     Ecuador               0.038 N  78.463 W  3356 Caldera             Radiocarbon             D7
1502-02=  GUAGUA PICHINCHA              Ecuador               0.171 S  78.598 W  4784 Stratovolcano       Historical              D1
1502-021  ATACAZO                       Ecuador               0.353 S  78.617 W  4463 Stratovolcano       Radiocarbon             D7
1502-022  CHACANA                       Ecuador               0.375 S  78.25  W  4643 Caldera             Historical              D4
1502-03=  ANTISANA                      Ecuador               0.481 S  78.141 W  5753 Stratovolcano       Historical              D3
1502-031  PAN DE AZUCAR                 Ecuador               0.43  S  77.72  W  3482 Stratovolcano       Holocene                U
1502-04=  SUMACO                        Ecuador               0.538 S  77.626 W  3990 Stratovolcano       Historical              D3
1502-041  ILINIZA                       Ecuador               0.659 S  78.714 W  5248 Stratovolcano       Holocene                U
1502-05=  COTOPAXI                      Ecuador               0.677 S  78.436 W  5911 Stratovolcano       Historical              D2
1502-06=  QUILOTOA                      Ecuador               0.85  S  78.90  W  3914 Caldera             Radiocarbon             D6
1502-08=  TUNGURAHUA                    Ecuador               1.467 S  78.442 W  5023 Stratovolcano       Historical              D2
1502-081  TULABUG                       Ecuador               1.78  S  78.613 W  3336 Scoria cones        Holocene                U
1502-09=  SANGAY                        Ecuador               2.03  S  78.33  W  5230 Stratovolcano       Historical              D1
1503-01=  FERNANDINA                    Galapagos             0.37  S  91.55  W  1495 Shield volcano      Historical              D1
1503-011  ECUADOR, VOLCAN               Galapagos             0.02  S  91.546 W   790 Shield volcano      Holocene                U
1503-02=  WOLF, VOLCAN                  Galapagos             0.02  N  91.35  W  1710 Shield volcano      Historical              D1
1503-03=  DARWIN, VOLCAN                Galapagos             0.18  S  91.28  W  1330 Shield volcano      Holocene                D3
1503-04=  ALCEDO, VOLCAN                Galapagos             0.43  S  91.12  W  1130 Shield volcano      Historical              D2
1503-05=  NEGRA, SIERRA                 Galapagos             0.83  S  91.17  W  1490 Shield volcano      Historical              D1
1503-06=  AZUL, CERRO                   Galapagos             0.90  S  91.42  W  1690 Shield volcano      Historical              D1
1503-07=  PINTA                         Galapagos             0.58  N  90.75  W   780 Shield volcano      Historical              D2
1503-08=  MARCHENA                      Galapagos             0.33  N  90.47  W   343 Shield volcano      Historical              D1
1503-081  GENOVESA                      Galapagos             0.32  N  89.958 W    64 Shield volcano      Holocene                U
1503-09=  SANTIAGO                      Galapagos             0.22  S  90.77  W   920 Shield volcano      Historical              D2
1503-091  SANTA CRUZ                    Galapagos             0.62  S  90.33  W   864 Shield volcano      Holocene                U
1503-10=  FLOREANA                      Galapagos             1.30  S  90.45  W   640 Shield volcano      Holocene                U
1503-12-  SAN CRISTOBAL                 Galapagos             0.88  S  89.50  W   759 Shield volcano      Holocene                U
1504-00-  FIRURA, NEVADOS               Peru                 15.23  S  72.63  W  5498 Stratovolcanoes     Holocene                U
1504-001  COROPUNA                      Peru                 15.52  S  72.65  W  6377 Stratovolcano       Holocene                U
1504-002  ANDAHUA VALLEY                Peru                 15.42  S  72.33  W  4713 Cinder cones        Holocene                U
1504-003  SABANCAYA                     Peru                 15.78  S  71.85  W  5967 Stratovolcanoes     Historical              D1
1504-004  QUIMSACHATA                   Peru                 14.37  S  71.17  W  3923 Lava dome           Holocene                U
1504-005  CHACHANI, NEVADO              Peru                 16.191 S  71.53  W  6057 Stratovolcano       Holocene                U
1504-01=  MISTI, EL                     Peru                 16.294 S  71.409 W  5822 Stratovolcano       Historical              D4
1504-02=  UBINAS                        Peru                 16.355 S  70.903 W  5672 Stratovolcano       Historical              D1
1504-03=  HUAYNAPUTINA                  Peru                 16.608 S  70.85  W  4850 Stratovolcano ?     Historical              D5
1504-031  TICSANI                       Peru                 16.755 S  70.595 W  5408 Stratovolcano       Holocene                U
1504-04=  TUTUPACA                      Peru                 17.025 S  70.358 W  5815 Stratovolcano       Historical              D2
1504-05-  YUCAMANE                      Peru                 17.18  S  70.20  W  5550 Stratovolcano       Historical              D4
1504-06-  CASIRI, NEVADOS               Peru                 17.47  S  69.82  W  5650 Stratovolcano       Holocene                U
1505-01=  TACORA                        Chile-N              17.72  S  69.77  W  5980 Stratovolcano       Fumarolic               U
1505-011  LEXONE                        Chile-N              17.87  S  69.48  W  5340 Lava domes          Holocene                U
1505-012  PATILLA PATA                  Bolivia              18.05  S  69.03  W  5300 Stratovolcano       Holocene?               ?
1505-013  ANALLAJSI, NEVADO             Bolivia              17.92  S  68.92  W  5750 Stratovolcano       Holocene?               ?
1505-014  MACIZO DE LARANCAGUA          Bolivia              18.25  S  68.53  W  5520 Stratovolcano       Holocene?               ?
1505-015  MACIZO DE PACUNI              Bolivia              18.32  S  68.80  W  5400 Stratovolcano       Holocene?               ?
1505-016  PARINACOTA                    Chile-N              18.17  S  69.15  W  6348 Stratovolcano       Holocene                U
1505-017  ACOTANGO                      Chile-N              18.37  S  69.05  W  6052 Stratovolcanoes     Holocene                U
1505-02=  GUALLATIRI                    Chile-N              18.42  S  69.17  W  6071 Stratovolcano       Historical              D2
1505-021  COLLUMA, CERRO                Bolivia              18.50  S  68.07  W  3876 Maar                Holocene?               ?
1505-022  SACABAYA, VOLCAN DE           Bolivia              18.62  S  68.75  W  4215 Cinder cone         Holocene                U
1505-023  ARINTICA, VOLCAN              Chile-N              18.73  S  69.05  W  5597 Stratovolcano       Holocene                U
1505-024  TATA SABAYA                   Bolivia              19.13  S  68.53  W  5430 Stratovolcano       Holocene                U
1505-03=  ISLUGA                        Chile-N              19.15  S  68.83  W  5050 Stratovolcano       Historical              D2
1505-031  PUCHULDIZA                    Chile-N              19.42  S  68.97  W  4500 Hydrothermal field  Pleistocene-Geysers     Q
1505-032  PINA, CERRO                   Chile-N              19.492 S  68.65  W  4037 Unknown             Holocene?               ?
1505-033  NUEVO MUNDO                   Bolivia              19.78  S  66.48  W  5438 Lava domes          Holocene                U
1505-04=  IRRUPUTUNCU                   Chile-N              20.73  S  68.55  W  5163 Stratovolcano       Holocene                U
1505-041  UNNAMED                       Chile-N              20.83  S  68.63  W  4200 Pumice cone         Holocene?               ?
1505-042  PAMPA LUXSAR                  Bolivia              20.85  S  68.20  W  5543 Volcanic field      Holocene                U
1505-05=  OLCA-PARUMA                   Chile-N              20.93  S  68.48  W  5407 Stratovolcanoes     Historical              D3
1505-051  AUCANQUILCHA, CERRO           Chile-N              21.22  S  68.47  W  6176 Stratovolcano       Holocene                U
1505-052  SAN AGUSTIN, CERRO            Bolivia              21.25  S  67.75  W  4980 Stratovolcano       Holocene?               ?
1505-06=  OLLAGUE                       Chile-N              21.30  S  68.18  W  5868 Stratovolcano       Holocene                U
1505-061  YUMIA, CERRO                  Bolivia              21.50  S  67.50  W  4050 Cone                Holocene?               ?
1505-062  ESCALA                        Bolivia              21.60  S  66.88  W  4000 Lava dome           Holocene                U
1505-063  SANTA ISABEL, CERRO           Bolivia              21.67  S  66.50  W  5100 Stratovolcano       Holocene?               ?
1505-064  MOIRO, CERRO                  Bolivia              21.68  S  67.47  W  4250 Scoria cone         Holocene?               ?
1505-065  AZUFRE, CERRO DEL             Chile-N              21.78  S  68.23  W  5486 Stratovolcano       Holocene                U
1505-07=  SAN PEDRO                     Chile-N              21.88  S  68.40  W  6145 Stratovolcanoes     Historical              D2
1505-071  CHASCON, CERRO                Bolivia              21.88  S  67.90  W  5125 Lava dome           Holocene                U
1505-072  CHAO                          Chile-N              22.12  S  68.15  W  5100 Lava dome           Holocene                U
1505-073  TOCONCE, CERRO                Chile-N              22.20  S  68.10  W  5435 Stratovolcano       Holocene                U
1505-074  QUETENA                       Bolivia              22.25  S  67.42  W  5730 Fissure vent        Holocene?               ?
1505-075  UTURUNCO                      Bolivia              22.27  S  67.22  W  6008 Stratovolcano       Holocene                U
1505-08=  TATIO                         Chile-N              22.35  S  68.03  W  4280 Hydrothermal field  Pleistocene-Geysers     Q
1505-081  TOCORPURI, CERROS DE          Chile-N              22.43  S  67.90  W  5808 Stratovolcano       Holocene                U
1505-09=  PUTANA                        Chile-N              22.57  S  67.87  W  5890 Stratovolcano       Historical              D1
1505-091  SAIRECABUR                    Chile-N              22.73  S  67.88  W  5971 Stratovolcanoes     Holocene                U
1505-092  LICANCABUR                    Chile-N              22.83  S  67.88  W  5916 Stratovolcano       Holocene                U
1505-093  GUAYAQUES                     Chile-N              22.88  S  67.58  W  5598 Lava domes          Holocene                U
1505-094  PURICO COMPLEX                Chile-N              23.00  S  67.75  W  5703 Stratovolcanoes     Holocene                U
1505-095  COLACHI                       Chile-N              23.23  S  67.65  W  5631 Stratovolcano       Holocene                U
1505-096  ACAMARCHI                     Chile-N              23.30  S  67.62  W  6046 Stratovolcano       Holocene?               ?
1505-097  OVERO, CERRO                  Chile-N              23.35  S  67.67  W  4555 Maar                Holocene                U
1505-10=  LASCAR                        Chile-N              23.37  S  67.73  W  5592 Stratovolcanoes     Historical              D1
1505-101  CHILIQUES                     Chile-N              23.58  S  67.70  W  5778 Stratovolcano       Holocene                U
1505-102  CORDON DE PUNTAS NEGRAS       Chile-N              23.75  S  67.53  W  5852 Stratovolcanoes     Holocene                U
1505-103  CORDON CHALVIRI               Chile-N              23.85  S  67.62  W  5623 Stratovolcanoes     Holocene                U
1505-104  TUJLE, CERRO                  Chile-N              23.83  S  67.95  W  3550 Maar                Holocene                U
1505-105  PULAR                         Chile-N              24.18  S  68.05  W  6233 Stratovolcanoes     Holocene                U
1505-106  NEGRILLAR, EL                 Chile-N              24.18  S  68.25  W  3500 Pyroclastic cones   Holocene?               ?
1505-107  ARACAR                        Argentina            24.27  S  67.77  W  6082 Stratovolcano       Historical              D1
1505-108  SOCOMPA                       Chile-N              24.40  S  68.25  W  6051 Stratovolcano       Radiocarbon             D7
1505-109  NEGRILLAR, LA                 Chile-N              24.28  S  68.60  W  4109 Pyroclastic cones   Holocene?               ?
1505-11=  LLULLAILLACO                  Chile-N              24.72  S  68.53  W  6739 Stratovolcano       Historical              D3
1505-111  TUZGLE, CERRO                 Argentina            24.05  S  66.48  W  5550 Stratovolcano       Holocene?               ?
1505-112  ESCORIAL, CERRO               Chile-N              25.08  S  68.37  W  5447 Stratovolcano       Holocene                U
1505-12=  LASTARRIA                     Chile-N              25.17  S  68.50  W  5697 Stratovolcano       Holocene                U
1505-121  CORDON DEL AZUFRE             Chile-N              25.33  S  68.52  W  5463 Complex volcano     Holocene                U
1505-122  BAYO, CERRO                   Chile-N              25.42  S  68.58  W  5401 Complex volcano     Holocene                U
1505-123  ANTOFALLA, VOLCAN             Argentina            25.53  S  68.00  W  6100 Stratovolcano       Fumarolic               U
1505-124  ANTOFAGASTA DE LA SIERRA      Argentina            26.08  S  67.50  W  4000 Scoria cones        Holocene                U
1505-125  NEVADA, SIERRA                Chile                26.48  S  68.58  W  6127 Volcanic field      Holocene                U
1505-126  CONDOR, CERRO EL              Argentina            26.62  S  68.35  W  6532 Stratovolcano       Holocene                U
1505-127  PEINADO                       Argentina            26.62  S  68.15  W  5740 Stratovolcano       Holocene                U
1505-128  ROBLEDO                       Argentina            26.77  S  67.72  W  4400 Caldera             Holocene                U
1505-129  FALSO AZUFRE                  Chile-N              26.80  S  68.37  W  5890 Complex volcano     Holocene                U
1505-13=  OJOS DEL SALADO, NEVADOS      Chile-N              27.12  S  68.53  W  6887 Stratovolcano       Holocene                U
1505-131  TIPAS                         Argentina            27.20  S  68.55  W  6660 Complex volcano     Holocene                U
1505-14-  COPIAPO                       Chile-N              27.30  S  69.13  W  6052 Stratovolcano       Uncertain               ?
1506-01=  SAN FELIX                     Chile-Is             26.27  S  80.12  W   183 Shield volcano      Holocene                U
1506-02=  ROBINSON CRUSOE               Chile-Is             33.658 S  78.85  W   922 Shield volcanoes    Historical              D3
1506-04=  UNNAMED                       Chile-Is             33.62  S  76.83  W  -642 Submarine volcano   Uncertain               ?
1507-01=  TUPUNGATITO                   Chile-C              33.40  S  69.80  W  6000 Stratovolcano       Historical              D1
1507-02=  SAN JOSE                      Chile-C              33.782 S  69.897 W  5856 Stratovolcano       Historical              D2
1507-021  MAIPO                         Chile-C              34.161 S  69.833 W  5264 Caldera             Historical              D2
1507-022  PALOMO                        Chile-C              34.608 S  70.295 W  4860 Stratovolcano       Holocene                U
1507-03=  TINGUIRIRICA                  Chile-C              34.814 S  70.352 W  4280 Stratovolcano       Historical              D2
1507-04=  PLANCHON-PETEROA              Chile-C              35.24  S  70.57  W  4107 Calderas            Historical              D1
1507-041  MONDACA                       Chile-C              35.464 S  70.80  W  2048 Lava dome           Holocene                U
1507-042  CALABOZOS                     Chile-C              35.558 S  70.496 W  3508 Caldera             Holocene                U
1507-05=  DESCABEZADO GRANDE            Chile-C              35.58  S  70.75  W  3953 Stratovolcano       Historical              D2
1507-06=  AZUL, CERRO [QUIZAPU]         Chile-C              35.653 S  70.761 W  3788 Stratovolcano       Historical              D1
1507-061  HORNITOS, LOS                 Chile-C              35.725 S  70.808 W  2000 Cinder cones        Holocene                U
1507-062  MAULE, LAGUNA DEL             Chile-C              36.02  S  70.58  W  3092 Stratovolcanoes     Holocene                U
1507-063  SAN PEDRO-PELLADO             Chile-C              35.989 S  70.849 W  3621 Stratovolcanoes     Holocene                U
1507-064  LONGAVI, NEVADO DE            Chile-C              36.193 S  71.161 W  3242 Stratovolcano       Holocene                U
1507-065  BLANCA, LOMA                  Chile-C              36.286 S  71.009 W  2268 Stratovolcano       Holocene                U
1507-066  RESAGO, VOLCAN                Chile-C              36.45  S  70.92  W  1550 Cinder cone         Holocene                U
1507-067  PAYUN MATRU, CERRO            Argentina            36.42  S  69.20  W  3691 Shield volcano      Holocene                U
1507-068  DOMUYO, VOLCAN                Argentina            36.63  S  70.42  W  4709 Stratovolcano       Holocene?               ?
1507-07=  CHILLAN, NEVADOS DE           Chile-C              36.863 S  71.377 W  3212 Stratovolcano       Historical              D1
1507-071  TROMEN                        Argentina            37.142 S  70.03  W  3978 Stratovolcano       Holocene                ?
1507-072  PUESTO CORTADERAS             Argentina            37.55  S  69.62  W   970 Pyroclastic cone    Holocene                U
1507-08=  ANTUCO                        Chile-C              37.406 S  71.349 W  2979 Stratovolcano       Historical              D3
1507-09=  COPAHUE                       Chile-C              37.85  S  71.17  W  2965 Stratovolcano       Historical              D1
1507-091  CALLAQUI                      Chile-C              37.92  S  71.45  W  3164 Stratovolcano       Historical              D1
1507-092  TOLGUACA                      Chile-C              38.31  S  71.645 W  2806 Stratovolcano       Holocene                U
1507-10=  LONQUIMAY                     Chile-C              38.377 S  71.58  W  2865 Stratovolcano       Historical              D1
1507-101  CHAPULUL, CERRO               Chile-C              38.37  S  71.08  W  2143 Cinder cone         Holocene                U
1507-11=  LLAIMA                        Chile-C              38.692 S  71.729 W  3125 Stratovolcano       Historical              D1
1507-111  SOLLIPULLI                    Chile-C              38.97  S  71.52  W  2282 Caldera             Radiocarbon             D6
1507-112  CABURGUA                      Chile-C              39.20  S  71.83  W   995 Cinder cones        Tephrochronology        D7
1507-113  REDONDO, CERRO                Chile-C              39.27  S  71.70  W  1496 Cinder cones        Tephrochronology        D7
1507-114  HUELEMOLLE                    Chile-C              39.30  S  71.82  W   810 Cinder cones        Tephrochronology        D7
1507-12=  VILLARRICA                    Chile-C              39.42  S  71.93  W  2847 Stratovolcano       Historical              D1
1507-121  QUETRUPILLAN                  Chile-C              39.50  S  71.70  W  2360 Caldera             Historical              D3
1507-122  LANIN                         Chile-C              39.633 S  71.50  W  3747 Stratovolcano       Holocene                U
1507-123  HUANQUIHUE GROUP              Argentina            39.87  S  71.55  W  1300 Pyroclastic cone    Holocene                U
1507-13=  MOCHO-CHOSHUENCO              Chile-C              39.928 S  72.027 W  2422 Stratovolcano       Historical              D2
1507-14=  CARRAN-LOS VENADOS            Chile-C              40.35  S  72.07  W  1114 Pyroclastic cones   Historical              D1
1507-141  CORDON CAULLE                 Chile-C              40.52  S  72.20  W  1798 Fissure vents       Historical              D2
1507-15=  PUYEHUE                       Chile-C              40.59  S  72.117 W  2236 Stratovolcano       Holocene                U
1507-151  MENCHECA                      Chile-C              40.534 S  72.038 W  1840 Stratovolcano       Holocene                U
1507-152  PANTOJA, CERRO                Chile-C              40.77  S  71.95  W  2112 Stratovolcano       Holocene                U
1507-153  ANTILLANCA GROUP              Chile-C              40.771 S  72.153 W  1990 Stratovolcanoes     Holocene                U
1507-16-  PUNTIGUIDO-CORDON CENIZOS     Chile-C              40.969 S  72.264 W  2493 Stratovolcano       Historical              D3
1508-01=  OSORNO                        Chile-S              41.10  S  72.493 W  2652 Stratovolcano       Historical              D3
1508-02=  CALBUCO                       Chile-S              41.326 S  72.614 W  2003 Stratovolcano       Historical              D2
1508-021  CAYUTE-LA VIGUERIA            Chile-S              41.25  S  72.27  W   506 Pyroclastic cones   Holocene                U
1508-022  YATE, MT.                     Chile-S              41.755 S  72.396 W  2187 Stratovolcano       Holocene                U
1508-023  HORNOPIREN, VOLCAN            Chile-S              41.874 S  72.431 W  1572 Stratovolcano       Holocene?               ?
1508-024  VOLCANICO, CERRO              Argentina            42.07  S  71.65  W       Cinder cone         Holocene                U
1508-03=  HUEQUI                        Chile-S              42.377 S  72.578 W  1318 Stratovolcano       Historical              D2
1508-04=  MINCHINMAVIDA                 Chile-S              42.78  S  72.43  W  2404 Stratovolcano       Historical              D3
1508-041  CHAITEN                       Chile-S              42.833 S  72.646 W   962 Caldera             Holocene                U
1508-05=  CORCOVADO                     Chile-S              43.18  S  72.80  W  2300 Stratovolcano       Historical              D3
1508-051  YANTELES, CERRO               Chile-S              43.42  S  72.83  W  2050 Stratovolcano       Historical              D3
1508-052  PALENA VOLC GROUP             Chile-S              43.68  S  72.50  W       Cinder cones        Holocene                U
1508-053  MELIMOYU                      Chile-S              44.08  S  72.88  W  2400 Stratovolcano       Holocene                U
1508-054  PUYUHUAPI                     Chile-S              44.30  S  72.53  W   255 Cinder cones        Holocene                U
1508-055  MENTOLAT                      Chile-S              44.67  S  73.08  W  1660 Stratovolcano       Holocene?               ?
1508-056  MACA                          Chile-S              45.10  S  73.20  W  3078 Stratovolcano       Holocene                U
1508-057  HUDSON, CERRO                 Chile-S              45.90  S  72.97  W  1905 Stratovolcano       Historical              D1
1508-06=  LAUTARO                       Chile-S              49.02  S  73.55  W  3380 Stratovolcano ?     Historical              D2
1508-061  VIEDMA, VOLCAN                Argentina            49.358 S  73.28  W  1300 Subglacial volcano  Historical              D1
1508-062  AGUILERA                      Chile-S              50.17  S  73.83  W       Stratovolcano ?     Radiocarbon             D7
1508-063  RECLUS                        Chile-S              50.98  S  73.70  W       Stratovolcano ?     Radiocarbon             D7
1508-07=  BURNEY, MONTE                 Chile-S              52.33  S  73.40  W  1758 Stratovolcano       Historical              D2
1508-08-  PALEI-AIKE VOLC FIELD         Chile-S              52.00  S  70.00  W   250 Cinder cones        Anthropology            D7
1508-09-  COOK, ISLA                    Chile-S              54.95  S  70.27  W   150 Lava domes          Holocene                U
1600-01=  SABA                          W Indies             17.63  N  63.23  W   887 Stratovolcano       Historical              D5
1600-02=  QUILL, THE                    W Indies             17.48  N  62.95  W   601 Stratovolcano       Radiocarbon             D6
1600-03=  LIAMUIGA                      W Indies             17.37  N  62.80  W  1156 Stratovolcano       Radiocarbon             D6
1600-04=  NEVIS PEAK                    W Indies             17.15  N  62.58  W   985 Stratovolcano       Holocene                U
1600-05=  SOUFRIERE HILLS               W Indies             16.72  N  62.18  W   915 Stratovolcano       Historical              D1
1600-06=  SOUFRIERE GUADELOUPE          W Ind                16.05  N  61.67  W  1467 Stratovolcano       Historical              D1
1600-08=  DIABLE, MORNE AU              W Indies             15.62  N  61.45  W   861 Stratovolcano       Fumarolic               U
1600-09=  DIABLOTINS, MORNE             W Indies             15.50  N  61.42  W  1430 Stratovolcano       Fumarolic               U
1600-10=  MICOTRIN                      W Indies             15.33  N  61.33  W  1387 Lava domes          Historical              D3
1600-11=  PATATES, MORNE                W Indies             15.22  N  61.37  W   960 Stratovolcano       Radiocarbon             D5
1600-12=  PELEE                         W Indies             14.82  N  61.17  W  1397 Stratovolcano       Historical              D2
1600-14=  QUALIBOU                      W Indies             13.83  N  61.05  W   777 Caldera             Historical              D4
1600-15=  SOUFRIERE ST. VINCENT         W Indies             13.33  N  61.18  W  1220 Stratovolcano       Historical              D1
